date_only,time_only,price,bedrooms,bathrooms,sqft_living
2015-04-20,00:00:00,295000.0,4.0,1.0,980
2014-09-05,00:00:00,375000.0,4.0,2.25,1450
2014-06-20,00:00:00,2110000.0,3.0,2.25,3230
2014-08-19,00:00:00,307300.0,2.0,2.0,1520
2014-08-27,00:00:00,225000.0,4.0,1.0,1410
2014-11-07,00:00:00,290000.0,3.0,1.75,1390
2014-11-20,00:00:00,690000.0,4.0,2.0,2230
2014-07-05,00:00:00,825000.0,4.0,2.25,2110
2014-07-02,00:00:00,645000.0,3.0,1.75,2270
2015-02-17,00:00:00,590000.0,4.0,2.25,2530
2014-07-25,00:00:00,667000.0,5.0,2.0,1900
2014-09-25,00:00:00,664000.0,4.0,2.5,2390
2015-04-28,00:00:00,452100.0,4.0,2.5,3160
2014-12-02,00:00:00,290000.0,2.0,1.0,900
2015-04-22,00:00:00,950000.0,3.0,3.0,3610
2015-01-30,00:00:00,662500.0,3.0,2.0,2070
2014-07-02,00:00:00,475000.0,4.0,2.5,1850
2014-09-15,00:00:00,450000.0,3.0,1.5,1440
2014-07-07,00:00:00,538250.0,3.0,2.25,2590
2014-05-05,00:00:00,329950.0,2.0,1.0,1140
2015-01-22,00:00:00,1103990.0,4.0,3.5,2760
2014-10-20,00:00:00,307000.0,5.0,1.5,1310
2014-06-10,00:00:00,433000.0,3.0,1.75,1870
2015-01-14,00:00:00,212000.0,3.0,2.25,1900
2014-09-08,00:00:00,750000.0,5.0,2.75,2860
2014-11-25,00:00:00,279000.0,3.0,2.0,1640
2014-06-11,00:00:00,476000.0,3.0,1.0,1140
2015-03-26,00:00:00,368000.0,5.0,1.75,2590
2014-10-15,00:00:00,228950.0,4.0,3.0,2160
2014-06-18,00:00:00,568450.0,5.0,3.5,3260
2014-06-05,00:00:00,619000.0,4.0,1.75,1660
2014-07-29,00:00:00,275000.0,3.0,2.25,1640
2014-10-27,00:00:00,321500.0,4.0,2.5,2620
2014-05-08,00:00:00,230000.0,3.0,1.75,950
2015-01-28,00:00:00,179500.0,3.0,1.0,900
2014-08-18,00:00:00,460000.0,3.0,2.25,1650
2015-02-26,00:00:00,286000.0,3.0,2.5,1800
2014-10-31,00:00:00,427500.0,3.0,1.0,1480
2014-05-22,00:00:00,400000.0,3.0,1.0,1040
2014-06-24,00:00:00,675000.0,3.0,3.5,2300
2015-02-26,00:00:00,350000.0,3.0,1.0,2480
2014-11-22,00:00:00,385000.0,4.0,1.75,1970
2014-07-02,00:00:00,525000.0,2.0,1.75,1530
2015-01-21,00:00:00,315000.0,2.0,1.0,970
2014-07-29,00:00:00,820000.0,4.0,2.5,2920
2015-04-15,00:00:00,205000.0,3.0,1.0,970
2014-12-05,00:00:00,500000.0,2.0,1.0,680
2014-08-22,00:00:00,599000.0,4.0,2.5,2640
2015-03-04,00:00:00,2225000.0,3.0,4.0,4200
2015-04-21,00:00:00,299000.0,1.0,2.5,1980
2014-05-12,00:00:00,947500.0,3.0,2.75,2980
2014-06-23,00:00:00,385000.0,3.0,3.25,1630
2014-08-11,00:00:00,639950.0,2.0,1.75,1780
2014-11-10,00:00:00,824000.0,2.0,1.0,1210
2014-06-02,00:00:00,199950.0,3.0,1.0,1010
2015-04-08,00:00:00,1005000.0,3.0,2.5,2570
2015-04-03,00:00:00,950000.0,4.0,2.25,2770
2014-09-23,00:00:00,822000.0,3.0,2.5,2290
2014-11-06,00:00:00,473600.0,4.0,1.5,1780
2015-02-02,00:00:00,490000.0,5.0,2.0,2150
2014-05-05,00:00:00,245000.0,3.0,1.75,1920
2014-08-28,00:00:00,199000.0,4.0,1.0,1220
2014-05-07,00:00:00,1340000.0,3.0,3.0,2960
2014-10-17,00:00:00,418000.0,3.0,1.75,1500
2015-03-11,00:00:00,450000.0,7.0,3.5,2830
2014-07-18,00:00:00,280000.0,3.0,2.5,1580
2015-03-03,00:00:00,273000.0,3.0,2.25,1230
2014-05-05,00:00:00,549000.0,4.0,2.5,2910
2014-06-25,00:00:00,913888.0,5.0,2.25,2370
2014-07-18,00:00:00,689888.0,4.0,2.25,1930
2014-12-12,00:00:00,305000.0,4.0,2.0,1780
2014-05-29,00:00:00,602500.0,4.0,2.5,2760
2015-04-24,00:00:00,355000.0,2.0,1.75,1620
2014-08-21,00:00:00,756000.0,3.0,2.5,2160
2015-04-23,00:00:00,289950.0,4.0,2.25,2190
2014-05-05,00:00:00,800000.0,3.0,2.5,3240
2014-12-02,00:00:00,403000.0,2.0,1.0,720
2015-04-13,00:00:00,350000.0,3.0,2.25,1410
2015-03-26,00:00:00,1285000.0,5.0,3.5,2980
2014-09-18,00:00:00,525126.0,5.0,2.25,1950
2014-08-12,00:00:00,241450.0,3.0,1.0,1100
2015-01-22,00:00:00,320000.0,3.0,1.5,1400
2014-10-23,00:00:00,234000.0,4.0,2.0,1710
2014-11-21,00:00:00,441000.0,5.0,2.5,2000
2015-03-17,00:00:00,474500.0,5.0,2.5,2000
2015-04-22,00:00:00,705000.0,3.0,1.0,1440
2015-04-09,00:00:00,517500.0,4.0,2.5,1520
2014-06-17,00:00:00,142500.0,4.0,0.75,1440
2014-11-06,00:00:00,310000.0,2.0,1.5,1010
2014-10-28,00:00:00,749500.0,4.0,2.5,2440
2015-04-29,00:00:00,360000.0,5.0,3.0,2480
2014-11-21,00:00:00,267500.0,3.0,1.0,1090
2014-10-09,00:00:00,290000.0,3.0,1.0,1480
2014-11-05,00:00:00,850000.0,5.0,2.5,2800
2014-10-29,00:00:00,815000.0,4.0,1.75,1820
2015-01-08,00:00:00,2200000.0,5.0,4.0,5840
2014-07-03,00:00:00,1625000.0,4.0,3.25,2980
2014-06-16,00:00:00,175000.0,3.0,1.5,1220
2014-10-02,00:00:00,429950.0,3.0,1.75,1830
2014-07-14,00:00:00,675000.0,4.0,2.5,2900
2014-07-08,00:00:00,580000.0,3.0,2.25,1940
2015-02-24,00:00:00,240000.0,4.0,2.0,1750
2014-08-20,00:00:00,374000.0,3.0,2.5,1850
2014-12-12,00:00:00,862500.0,4.0,2.5,3220
2015-01-21,00:00:00,140000.0,2.0,1.0,1080
2014-05-30,00:00:00,740000.0,5.0,3.75,3990
2015-02-24,00:00:00,589000.0,3.0,1.75,920
2015-02-23,00:00:00,275000.0,3.0,1.75,1290
2014-07-11,00:00:00,489900.0,4.0,2.5,2090
2014-08-13,00:00:00,545000.0,3.0,2.5,1900
2015-03-25,00:00:00,235000.0,4.0,1.0,1360
2015-02-17,00:00:00,230000.0,3.0,1.0,1000
2014-07-10,00:00:00,655000.0,4.0,2.25,2170
2014-08-22,00:00:00,185000.0,2.0,1.0,820
2015-03-26,00:00:00,196000.0,3.0,1.0,1090
2014-06-04,00:00:00,572000.0,3.0,2.25,1830
2015-04-30,00:00:00,615000.0,4.0,2.5,3010
2015-03-05,00:00:00,1950000.0,4.0,3.75,4150
2015-03-20,00:00:00,1225000.0,6.0,2.25,2930
2014-08-19,00:00:00,375000.0,3.0,2.5,1520
2014-09-05,00:00:00,295000.0,3.0,1.75,1250
2014-06-25,00:00:00,760000.0,4.0,2.5,2760
2015-04-07,00:00:00,347000.0,3.0,1.75,1330
2015-05-04,00:00:00,712000.0,3.0,2.0,1700
2014-05-15,00:00:00,495000.0,4.0,2.0,2050
2014-06-20,00:00:00,925000.0,4.0,2.0,3140
2015-04-02,00:00:00,775000.0,3.0,1.0,2030
2014-08-01,00:00:00,429000.0,4.0,2.5,2100
2014-12-18,00:00:00,229000.0,3.0,1.0,1010
2014-09-22,00:00:00,400000.0,4.0,1.5,1980
2014-07-29,00:00:00,625000.0,4.0,2.25,2100
2014-10-21,00:00:00,130000.0,2.0,1.0,840
2014-11-04,00:00:00,349000.0,3.0,1.75,1690
2014-09-22,00:00:00,365000.0,3.0,2.0,2140
2015-03-17,00:00:00,487500.0,3.0,2.5,1810
2014-06-03,00:00:00,475000.0,3.0,2.5,2600
2014-09-24,00:00:00,685000.0,3.0,1.75,1650
2014-08-11,00:00:00,960000.0,3.0,1.75,2460
2014-11-13,00:00:00,1100000.0,5.0,2.25,4320
2015-03-20,00:00:00,428000.0,3.0,2.25,2600
2015-05-10,00:00:00,435000.0,3.0,2.5,1930
2014-10-28,00:00:00,769950.0,3.0,2.0,2190
2014-09-29,00:00:00,385000.0,3.0,1.0,1420
2014-11-18,00:00:00,352000.0,3.0,2.5,2090
2014-09-11,00:00:00,622500.0,3.0,2.5,2290
2015-02-12,00:00:00,660000.0,3.0,3.0,2470
2014-09-02,00:00:00,105000.0,3.0,1.0,840
2014-12-02,00:00:00,420000.0,2.0,1.0,2100
2014-09-03,00:00:00,499950.0,3.0,1.5,1360
2014-08-14,00:00:00,975000.0,6.0,3.0,3420
2014-10-01,00:00:00,665000.0,3.0,2.75,1930
2014-07-01,00:00:00,540000.0,4.0,2.5,2180
2014-05-29,00:00:00,400000.0,4.0,2.0,1670
2014-12-15,00:00:00,469950.0,4.0,2.75,2720
2014-10-16,00:00:00,777000.0,4.0,2.5,3170
2014-06-25,00:00:00,346500.0,2.0,1.75,1610
2015-03-11,00:00:00,685000.0,3.0,2.5,2370
2014-06-24,00:00:00,396500.0,3.0,2.5,2590
2014-05-04,00:00:00,783500.0,3.0,2.5,2850
2014-07-02,00:00:00,575000.0,4.0,2.0,1660
2014-11-06,00:00:00,1500000.0,4.0,4.25,5550
2015-04-08,00:00:00,515000.0,3.0,1.5,2200
2014-08-05,00:00:00,300000.0,3.0,2.5,2020
2015-01-14,00:00:00,272000.0,3.0,1.5,1760
2014-05-27,00:00:00,355000.0,4.0,2.25,1810
2014-07-31,00:00:00,223000.0,3.0,2.0,1310
2014-08-20,00:00:00,397000.0,4.0,2.5,3000
2015-03-18,00:00:00,460000.0,2.0,2.0,1080
2015-02-06,00:00:00,848000.0,3.0,2.75,2170
2014-10-07,00:00:00,392800.0,2.0,1.0,740
2014-10-01,00:00:00,1690000.0,3.0,3.25,5290
2015-03-26,00:00:00,1800000.0,3.0,3.25,5290
2015-01-22,00:00:00,577000.0,3.0,2.25,2370
2014-07-07,00:00:00,570000.0,3.0,1.0,1890
2014-06-17,00:00:00,250000.0,3.0,1.75,1160
2014-09-04,00:00:00,645000.0,4.0,1.75,1550
2014-10-24,00:00:00,567500.0,3.0,2.5,3090
2014-07-22,00:00:00,337000.0,4.0,2.5,2610
2014-06-25,00:00:00,280000.0,3.0,1.75,1230
2014-07-28,00:00:00,167000.0,3.0,1.5,1280
2014-05-30,00:00:00,280000.0,2.0,1.0,1880
2014-12-22,00:00:00,317500.0,2.0,1.5,1220
2014-07-03,00:00:00,405500.0,2.0,2.75,1350
2015-01-23,00:00:00,495000.0,4.0,2.5,2370
2015-01-28,00:00:00,691000.0,4.0,3.0,3040
2014-11-03,00:00:00,480000.0,5.0,1.75,2080
2015-02-11,00:00:00,549010.0,2.0,1.75,1560
2015-04-22,00:00:00,750000.0,5.0,3.5,2980
2015-02-24,00:00:00,365000.0,2.0,1.0,870
2015-03-05,00:00:00,412500.0,3.0,1.75,1660
2014-06-03,00:00:00,425000.0,3.0,2.25,1870
2015-03-31,00:00:00,920000.0,3.0,1.0,1410
2014-12-22,00:00:00,340000.0,4.0,2.25,2180
2014-11-05,00:00:00,405000.0,4.0,2.5,2620
2015-03-24,00:00:00,537100.0,3.0,2.5,2450
2015-03-18,00:00:00,353500.0,4.0,2.5,3250
2014-09-12,00:00:00,522000.0,3.0,1.0,1150
2014-10-10,00:00:00,710000.0,4.0,2.75,2780
2015-03-12,00:00:00,329950.0,3.0,1.75,1360
2015-04-20,00:00:00,830000.0,5.0,2.5,2810
2015-02-19,00:00:00,800500.0,4.0,2.5,1780
2014-05-28,00:00:00,168500.0,3.0,1.0,1100
2014-06-27,00:00:00,490000.0,3.0,2.5,2230
2014-10-06,00:00:00,579000.0,3.0,2.5,1710
2014-06-03,00:00:00,600000.0,4.0,2.5,2620
2014-05-29,00:00:00,445000.0,4.0,1.75,1990
2014-06-24,00:00:00,362500.0,4.0,1.75,1450
2014-05-14,00:00:00,234000.0,4.0,2.0,1630
2014-07-09,00:00:00,321500.0,1.0,1.0,730
2014-06-06,00:00:00,660000.0,3.0,1.75,1980
2014-09-25,00:00:00,319000.0,4.0,1.0,1730
2014-10-20,00:00:00,314000.0,3.0,1.75,1350
2014-10-06,00:00:00,517950.0,3.0,2.0,1410
2014-07-14,00:00:00,525000.0,5.0,2.5,2360
2015-02-11,00:00:00,319500.0,3.0,1.0,1190
2014-05-06,00:00:00,1580000.0,4.0,3.25,3760
2014-08-22,00:00:00,325000.0,1.0,1.0,1220
2014-07-31,00:00:00,795000.0,4.0,2.5,2920
2014-06-19,00:00:00,850000.0,2.0,1.75,1590
2014-12-08,00:00:00,1010000.0,5.0,3.25,3510
2014-08-04,00:00:00,475000.0,3.0,2.5,1320
2014-07-24,00:00:00,375000.0,3.0,1.0,1610
2014-06-24,00:00:00,405000.0,3.0,1.0,1410
2014-10-15,00:00:00,420000.0,4.0,2.5,2170
2014-10-16,00:00:00,775000.0,4.0,1.75,1890
2015-04-07,00:00:00,800000.0,4.0,2.75,3260
2015-04-01,00:00:00,436800.0,3.0,1.75,2080
2014-12-03,00:00:00,620000.0,3.0,1.75,2040
2015-03-25,00:00:00,230000.0,3.0,1.0,1250
2014-07-08,00:00:00,165000.0,1.0,1.0,850
2015-01-22,00:00:00,490000.0,1.0,1.0,850
2014-08-06,00:00:00,480000.0,3.0,1.75,1600
2014-06-06,00:00:00,570000.0,3.0,2.5,2400
2015-01-24,00:00:00,615000.0,3.0,2.25,1870
2014-09-24,00:00:00,280000.0,3.0,1.0,1720
2014-06-23,00:00:00,326000.0,3.0,1.0,1030
2015-02-16,00:00:00,550700.0,2.0,2.25,1190
2014-07-01,00:00:00,600000.0,2.0,1.0,910
2014-09-10,00:00:00,450000.0,3.0,1.0,1290
2015-03-09,00:00:00,546000.0,2.0,2.25,1530
2015-01-21,00:00:00,585000.0,3.0,2.5,2330
2014-11-17,00:00:00,489000.0,3.0,1.75,2090
2014-06-17,00:00:00,765000.0,3.0,2.0,1570
2015-01-02,00:00:00,519000.0,3.0,1.75,1560
2014-05-29,00:00:00,262000.0,2.0,1.0,1500
2014-07-02,00:00:00,550000.0,4.0,2.75,2160
2014-06-06,00:00:00,285000.0,2.0,1.0,780
2015-02-04,00:00:00,476000.0,4.0,1.75,2340
2014-08-25,00:00:00,2200000.0,3.0,2.0,3570
2014-06-23,00:00:00,335000.0,1.0,1.0,720
2014-10-23,00:00:00,510000.0,4.0,2.0,2990
2014-09-18,00:00:00,291000.0,3.0,2.25,1860
2014-08-21,00:00:00,335000.0,4.0,1.75,1950
2014-08-29,00:00:00,415000.0,3.0,1.5,1860
2014-07-08,00:00:00,430000.0,3.0,2.0,1550
2015-04-07,00:00:00,270000.0,3.0,1.75,1610
2015-04-07,00:00:00,760000.0,3.0,2.0,1810
2015-05-08,00:00:00,450000.0,2.0,2.0,1730
2015-04-03,00:00:00,425000.0,3.0,2.5,1230
2014-11-21,00:00:00,725000.0,4.0,2.5,2130
2014-07-21,00:00:00,700000.0,3.0,2.75,2190
2014-08-26,00:00:00,998000.0,5.0,4.5,4130
2015-05-08,00:00:00,396000.0,3.0,2.25,1680
2014-06-05,00:00:00,547000.0,3.0,2.5,1480
2015-04-15,00:00:00,302000.0,4.0,1.5,1790
2014-10-21,00:00:00,999000.0,5.0,3.5,2810
2014-07-03,00:00:00,633000.0,4.0,2.5,2360
2014-12-11,00:00:00,265800.0,3.0,1.75,1460
2014-10-16,00:00:00,530000.0,3.0,2.25,2160
2015-05-01,00:00:00,605000.0,6.0,2.0,2610
2015-04-21,00:00:00,489000.0,4.0,2.5,2170
2014-07-02,00:00:00,305000.0,2.0,1.0,2160
2014-06-13,00:00:00,513000.0,4.0,2.75,2020
2014-07-16,00:00:00,765000.0,4.0,2.5,2980
2014-09-16,00:00:00,550000.0,2.0,1.5,1300
2014-07-24,00:00:00,974350.0,4.0,2.5,3090
2015-03-27,00:00:00,653675.0,4.0,2.25,2280
2014-10-15,00:00:00,245000.0,3.0,1.75,1260
2015-05-05,00:00:00,700180.0,2.0,1.75,1530
2015-04-30,00:00:00,510000.0,3.0,2.5,1830
2014-10-25,00:00:00,390000.0,3.0,2.5,1610
2015-05-04,00:00:00,606500.0,3.0,2.5,2170
2014-09-09,00:00:00,1500000.0,4.0,4.25,5020
2015-05-07,00:00:00,290000.0,3.0,2.25,1620
2015-02-24,00:00:00,115000.0,3.0,1.75,1080
2014-05-07,00:00:00,500000.0,3.0,2.5,1940
2014-05-15,00:00:00,580050.0,3.0,2.5,2360
2015-03-06,00:00:00,550000.0,3.0,2.5,2010
2015-04-09,00:00:00,465000.0,3.0,1.0,800
2015-03-24,00:00:00,354950.0,3.0,1.0,970
2014-11-07,00:00:00,980000.0,4.0,3.25,3720
2014-09-05,00:00:00,500000.0,3.0,2.25,2010
2015-03-29,00:00:00,667750.0,4.0,1.0,1430
2015-04-28,00:00:00,735000.0,3.0,1.75,2250
2014-09-17,00:00:00,361000.0,3.0,1.75,2130
2015-01-05,00:00:00,276750.0,3.0,2.0,1620
2014-08-22,00:00:00,760000.0,4.0,3.25,3140
2014-08-29,00:00:00,475000.0,2.0,1.0,870
2014-08-27,00:00:00,234000.0,4.0,2.5,1820
2014-11-17,00:00:00,234950.0,3.0,2.0,1510
2015-02-22,00:00:00,269950.0,2.0,1.75,1320
2015-01-12,00:00:00,495000.0,3.0,2.5,1800
2015-03-18,00:00:00,438000.0,2.0,1.0,1120
2015-02-24,00:00:00,260000.0,3.0,1.75,2160
2014-12-08,00:00:00,697000.0,4.0,2.5,3220
2015-03-10,00:00:00,212625.0,2.0,1.0,960
2014-11-10,00:00:00,593000.0,5.0,2.5,2640
2014-12-12,00:00:00,410000.0,4.0,3.0,2430
2014-06-10,00:00:00,445434.0,2.0,1.0,1470
2014-09-11,00:00:00,200126.0,3.0,2.5,2040
2014-08-11,00:00:00,290700.0,3.0,2.5,1670
2015-01-29,00:00:00,248000.0,4.0,1.0,1010
2014-10-13,00:00:00,345000.0,1.0,1.0,540
2014-08-20,00:00:00,525000.0,3.0,1.0,1240
2014-12-12,00:00:00,400000.0,3.0,1.75,1510
2015-04-08,00:00:00,532000.0,3.0,1.0,1820
2014-10-28,00:00:00,159995.0,2.0,1.0,1000
2014-10-16,00:00:00,287000.0,5.0,1.5,2040
2015-04-20,00:00:00,1115000.0,4.0,2.5,3690
2015-04-23,00:00:00,765000.0,3.0,2.5,2310
2014-11-14,00:00:00,185000.0,3.0,1.5,1090
2014-05-21,00:00:00,430000.0,3.0,1.0,1150
2014-05-26,00:00:00,346000.0,4.0,2.5,2100
2014-07-15,00:00:00,607000.0,4.0,2.75,2150
2014-08-04,00:00:00,417000.0,3.0,1.5,2500
2014-06-19,00:00:00,930000.0,5.0,2.0,3530
2015-04-23,00:00:00,573300.0,2.0,1.75,1290
2015-04-06,00:00:00,260000.0,4.0,1.75,2010
2014-06-12,00:00:00,280000.0,1.0,0.75,420
2014-12-18,00:00:00,825000.0,4.0,2.5,2180
2014-06-10,00:00:00,307000.0,4.0,1.0,1150
2014-08-13,00:00:00,595000.0,4.0,1.75,2000
2015-04-15,00:00:00,528000.0,5.0,1.75,2780
2014-08-22,00:00:00,600000.0,2.0,1.75,1550
2015-03-02,00:00:00,275000.0,2.0,1.0,2180
2014-07-02,00:00:00,782000.0,2.0,1.5,1570
2014-08-08,00:00:00,610000.0,3.0,2.5,2260
2014-11-25,00:00:00,488000.0,3.0,1.0,1600
2015-04-03,00:00:00,320000.0,3.0,1.0,1630
2015-03-18,00:00:00,153500.0,3.0,1.0,890
2015-03-19,00:00:00,414500.0,3.0,1.0,1350
2014-08-04,00:00:00,750000.0,5.0,1.75,2850
2015-03-13,00:00:00,349990.0,3.0,1.0,1350
2014-12-01,00:00:00,645000.0,3.0,2.25,3280
2015-04-06,00:00:00,425000.0,2.0,1.0,1090
2014-08-05,00:00:00,785000.0,4.0,2.5,2990
2014-11-07,00:00:00,290000.0,3.0,1.75,1340
2015-04-01,00:00:00,415000.0,3.0,1.75,1340
2014-08-14,00:00:00,248500.0,2.0,1.0,720
2014-07-23,00:00:00,325000.0,3.0,2.5,2330
2014-07-23,00:00:00,272925.0,2.0,1.0,1280
2014-08-26,00:00:00,500000.0,2.0,2.25,1570
2014-10-20,00:00:00,250000.0,4.0,1.75,1510
2014-09-22,00:00:00,470000.0,4.0,2.5,2470
2014-10-01,00:00:00,440000.0,2.0,1.0,1190
2015-01-05,00:00:00,299999.0,4.0,2.5,1981
2015-03-27,00:00:00,255000.0,3.0,1.75,1590
2014-08-13,00:00:00,415950.0,3.0,1.75,1150
2014-08-05,00:00:00,402000.0,5.0,2.75,2160
2015-04-24,00:00:00,729000.0,3.0,1.5,1770
2014-09-17,00:00:00,635000.0,2.0,2.5,2470
2014-10-08,00:00:00,479000.0,3.0,2.5,1710
2014-12-22,00:00:00,462370.0,2.0,2.25,1860
2015-05-01,00:00:00,171500.0,3.0,1.0,1150
2014-07-15,00:00:00,925000.0,5.0,3.0,3850
2014-05-13,00:00:00,675000.0,5.0,3.0,3410
2014-06-23,00:00:00,320000.0,4.0,1.5,1890
2014-05-20,00:00:00,499950.0,5.0,3.5,3200
2014-11-17,00:00:00,435000.0,5.0,1.0,2170
2014-06-05,00:00:00,359800.0,4.0,2.5,2390
2014-05-07,00:00:00,239900.0,3.0,2.0,1410
2014-07-10,00:00:00,295000.0,2.0,1.0,740
2015-03-04,00:00:00,380000.0,3.0,2.5,2150
2015-04-21,00:00:00,435000.0,4.0,2.5,2180
2014-08-20,00:00:00,508000.0,2.0,1.0,820
2014-06-20,00:00:00,2400000.0,6.0,4.5,5480
2014-09-16,00:00:00,234500.0,4.0,2.5,1960
2014-05-28,00:00:00,355000.0,2.0,1.0,1270
2014-08-01,00:00:00,230000.0,3.0,2.0,1710
2015-02-11,00:00:00,345000.0,3.0,1.75,1930
2014-05-20,00:00:00,430000.0,3.0,1.75,1200
2014-12-15,00:00:00,500000.0,3.0,1.5,1680
2015-05-05,00:00:00,378000.0,4.0,1.0,1300
2014-08-08,00:00:00,345000.0,3.0,2.5,1540
2015-03-29,00:00:00,410000.0,2.0,1.75,870
2014-08-22,00:00:00,750000.0,2.0,2.25,1890
2015-01-22,00:00:00,485000.0,4.0,1.75,2050
2015-03-17,00:00:00,105000.0,3.0,1.0,880
2015-04-23,00:00:00,1025000.0,3.0,2.75,2780
2014-10-14,00:00:00,360000.0,3.0,1.0,1160
2014-10-30,00:00:00,294000.0,5.0,2.75,2300
2014-10-09,00:00:00,400000.0,4.0,2.5,3140
2015-01-02,00:00:00,325000.0,3.0,1.75,2300
2014-09-04,00:00:00,770000.0,3.0,2.5,2900
2014-07-09,00:00:00,443000.0,3.0,2.25,1920
2014-09-17,00:00:00,325000.0,3.0,1.0,1150
2015-01-23,00:00:00,760000.0,4.0,2.5,3120
2014-05-15,00:00:00,640000.0,4.0,2.0,2560
2015-04-06,00:00:00,415000.0,3.0,2.0,1410
2014-05-12,00:00:00,156000.0,3.0,1.0,970
2014-09-22,00:00:00,996000.0,3.0,3.25,3620
2015-03-27,00:00:00,415000.0,2.0,1.0,880
2014-09-26,00:00:00,615000.0,3.0,1.75,1900
2014-10-07,00:00:00,717000.0,4.0,2.5,2540
2015-03-31,00:00:00,548000.0,4.0,1.75,1690
2015-04-01,00:00:00,425000.0,3.0,1.5,1120
2014-10-27,00:00:00,325250.0,4.0,2.75,2130
2014-08-01,00:00:00,1225000.0,3.0,2.5,3420
2014-06-25,00:00:00,557500.0,3.0,1.75,1900
2014-07-14,00:00:00,1260500.0,4.0,2.5,3730
2014-09-10,00:00:00,249950.0,3.0,3.0,1790
2014-09-16,00:00:00,260000.0,4.0,2.75,2250
2014-06-11,00:00:00,1989000.0,3.0,2.5,2880
2014-06-21,00:00:00,442900.0,4.0,1.75,1780
2014-06-13,00:00:00,475000.0,3.0,2.25,1580
2014-08-13,00:00:00,365000.0,5.0,2.75,3260
2015-04-26,00:00:00,780000.0,4.0,2.5,3180
2015-02-27,00:00:00,930000.0,3.0,1.75,2460
2014-06-11,00:00:00,2888000.0,5.0,6.25,8670
2014-08-18,00:00:00,350000.0,3.0,1.0,1020
2014-12-18,00:00:00,357500.0,3.0,1.75,1630
2014-05-21,00:00:00,520000.0,4.0,2.5,3290
2014-05-09,00:00:00,330000.0,4.0,2.5,1940
2014-06-04,00:00:00,310000.0,3.0,2.0,1350
2015-02-13,00:00:00,279000.0,3.0,1.0,1110
2014-07-25,00:00:00,540000.0,4.0,1.5,2993
2014-05-30,00:00:00,322000.0,4.0,2.5,2280
2015-03-12,00:00:00,380000.0,5.0,3.25,3800
2015-04-28,00:00:00,320000.0,2.0,1.0,850
2014-09-22,00:00:00,400000.0,3.0,1.75,1560
2014-08-22,00:00:00,412000.0,3.0,1.0,1000
2015-04-07,00:00:00,887200.0,3.0,1.0,1400
2014-06-24,00:00:00,395000.0,4.0,1.75,1540
2015-04-29,00:00:00,895000.0,4.0,3.0,3570
2014-11-19,00:00:00,195000.0,2.0,1.0,800
2014-06-20,00:00:00,390000.0,3.0,1.0,1160
2014-11-11,00:00:00,165000.0,3.0,1.0,1010
2015-05-08,00:00:00,255000.0,3.0,1.0,1010
2015-03-16,00:00:00,589000.0,4.0,2.25,2390
2014-06-19,00:00:00,505000.0,3.0,2.5,1610
2015-02-23,00:00:00,335750.0,3.0,3.0,2400
2015-01-15,00:00:00,719000.0,3.0,1.75,1800
2014-09-09,00:00:00,796000.0,4.0,3.25,2110
2015-04-08,00:00:00,95000.0,2.0,1.0,960
2014-05-29,00:00:00,525000.0,3.0,3.0,2600
2014-05-15,00:00:00,417000.0,3.0,1.5,1340
2015-04-20,00:00:00,410000.0,3.0,1.0,1410
2015-01-12,00:00:00,984000.0,4.0,2.25,2390
2015-04-03,00:00:00,325000.0,2.0,1.5,1180
2014-05-07,00:00:00,314950.0,3.0,1.0,1040
2014-09-23,00:00:00,350000.0,3.0,2.25,1840
2014-10-27,00:00:00,1045000.0,4.0,2.25,2630
2014-07-10,00:00:00,657000.0,4.0,2.5,2640
2015-04-08,00:00:00,234950.0,2.0,2.5,1720
2015-03-20,00:00:00,410000.0,4.0,1.75,2320
2015-04-17,00:00:00,625000.0,3.0,1.75,1840
2015-04-23,00:00:00,706000.0,5.0,2.5,2890
2014-05-19,00:00:00,485000.0,3.0,1.75,2200
2014-10-02,00:00:00,685000.0,4.0,2.75,1660
2014-10-16,00:00:00,242050.0,3.0,2.5,2170
2014-09-22,00:00:00,770000.0,3.0,3.25,3310
2015-04-28,00:00:00,557000.0,2.0,1.5,1450
2014-07-11,00:00:00,246000.0,3.0,1.75,1440
2015-03-10,00:00:00,194000.0,4.0,2.0,1760
2014-11-24,00:00:00,720000.0,3.0,2.5,3170
2015-03-25,00:00:00,449000.0,2.0,1.0,1250
2014-06-19,00:00:00,925000.0,4.0,2.5,3280
2015-03-26,00:00:00,570000.0,4.0,3.0,2460
2014-11-12,00:00:00,395000.0,3.0,2.0,1470
2014-07-29,00:00:00,1000000.0,4.0,2.0,1780
2014-07-01,00:00:00,406000.0,4.0,1.0,1580
2014-10-23,00:00:00,574800.0,3.0,1.5,1630
2015-04-20,00:00:00,309000.0,4.0,2.0,2240
2014-06-03,00:00:00,770000.0,3.0,2.5,2430
2015-03-17,00:00:00,525000.0,3.0,1.5,1940
2014-07-18,00:00:00,419000.0,3.0,2.5,1970
2015-04-11,00:00:00,479000.0,4.0,2.5,2050
2015-01-13,00:00:00,160000.0,3.0,1.0,1340
2014-09-16,00:00:00,333000.0,4.0,1.75,1880
2014-09-30,00:00:00,310000.0,2.0,1.0,860
2015-02-05,00:00:00,666000.0,3.0,2.5,2140
2014-07-25,00:00:00,2230000.0,3.0,3.0,3620
